Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Beef,168.19,0.093,100,73.3333,30,30,470,0.025,0.2,10
Beef,120.88,0.118,100,70,30,30,470,0.025,0.2,10
Beef,78.22,0.061,100,70,30,30,470,0.025,0.2,10
Beef,111.08,0.106,100,56.6667,30,30,470,0.025,0.2,10
Beef,118.74,0.116,100,63.3333,30,30,470,0.025,0.2,10
Beef,170.85,0.104,100,73.3333,30,30,470,0.025,0.2,10
Beef,105.86,0.116,100,60,30,30,470,0.025,0.2,10
Beef,83.46,0.126,100,66.6667,30,30,470,0.025,0.2,10
Beef,55.15,0.065,96.6667,56.6667,30,30,470,0.025,0.2,10
Beef,71.86,0.131,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,61.92,0.075,100,63.3333,30,30,470,0.025,0.2,10
Beef,62.94,0.064,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,58.09,0.063,100,66.6667,30,30,470,0.025,0.2,10
Beef,60.04,0.063,100,63.3333,30,30,470,0.025,0.2,10
Beef,68.3,0.065,100,70,30,30,470,0.025,0.2,10
Beef,89.28,0.117,100,56.6667,30,30,470,0.025,0.2,10
Beef,99.83,0.116,100,73.3333,30,30,470,0.025,0.2,10
Beef,46.53,0.068,100,63.3333,30,30,470,0.025,0.2,10
Beef,40.32,0.073,96.6667,70,30,30,470,0.025,0.2,10
Beef,97.2,0.114,100,63.3333,30,30,470,0.025,0.2,10
Beef,82.6,0.124,100,60,30,30,470,0.025,0.2,10
Beef,79.73,0.063,100,70,30,30,470,0.025,0.2,10
Beef,85.81,0.062,100,70,30,30,470,0.025,0.2,10
Beef,85.84,0.066,100,73.3333,30,30,470,0.025,0.2,10
Beef,68.39,0.062,100,66.6667,30,30,470,0.025,0.2,10
Beef,77.1,0.112,100,50,30,30,470,0.025,0.2,10
Beef,56,0.071,96.6667,53.3333,30,30,470,0.025,0.2,10
Beef,110.05,0.121,100,60,30,30,470,0.025,0.2,10
Beef,52.42,0.073,100,70,30,30,470,0.025,0.2,10
Beef,83.79,0.059,100,66.6667,30,30,470,0.025,0.2,10
Beef,68.25,0.062,96.6667,60,30,30,470,0.025,0.2,10
Beef,107.11,0.128,100,63.3333,30,30,470,0.025,0.2,10
Beef,110.78,0.116,100,60,30,30,470,0.025,0.2,10
Beef,103.74,0.127,96.6667,66.6667,30,30,470,0.025,0.2,10
Beef,128.69,0.11,96.6667,63.3333,30,30,470,0.025,0.2,10
Beef,106.26,0.126,100,63.3333,30,30,470,0.025,0.2,10
Beef,70.52,0.117,100,66.6667,30,30,470,0.025,0.2,10
Beef,111.65,0.115,96.6667,60,30,30,470,0.025,0.2,10
Beef,58.37,0.061,100,70,30,30,470,0.025,0.2,10
Beef,76.3,0.063,100,73.3333,30,30,470,0.025,0.2,10
Beef,122.6,0.109,100,63.3333,30,30,470,0.025,0.2,10
Beef,48.84,0.071,100,36.6667,30,30,470,0.025,0.2,10
Beef,63.71,0.067,100,66.6667,30,30,470,0.025,0.2,10
Beef,66.97,0.068,100,66.6667,30,30,470,0.025,0.2,10
Beef,76.75,0.058,100,66.6667,30,30,470,0.025,0.2,10
Beef,60.01,0.066,96.6667,70,30,30,470,0.025,0.2,10
Beef,73.53,0.065,100,73.3333,30,30,470,0.025,0.2,10
Beef,82.85,0.119,100,66.6667,30,30,470,0.025,0.2,10
Beef,102.29,0.114,100,70,30,30,470,0.025,0.2,10
Beef,77.07,0.065,100,60,30,30,470,0.025,0.2,10
Beef,67.1,0.068,100,83.3333,30,30,470,0.025,0.2,10
Beef,68.79,0.068,100,63.3333,30,30,470,0.025,0.2,10
