Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Coffee,2.68,0.025,100,92.8571,28,28,286,0.025,0.2,10
Coffee,3.57,0.022,100,92.8571,28,28,286,0.025,0.2,10
Coffee,4.02,0.023,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.71,0.012,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.71,0.014,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.71,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.74,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.61,0.023,100,92.8571,28,28,286,0.025,0.2,10
Coffee,3.29,0.024,100,92.8571,28,28,286,0.025,0.2,10
Coffee,6.18,0.042,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.72,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.77,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.56,0.022,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.6,0.024,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.67,0.012,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.65,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.78,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,1.79,0.013,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.45,0.02,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.44,0.023,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.64,0.021,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.52,0.025,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.61,0.025,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.82,0.022,100,92.8571,28,28,286,0.025,0.2,10
Coffee,2.77,0.024,100,92.8571,28,28,286,0.025,0.2,10
DiatomSizeReduction,0.59,0.142,100,90.5229,16,306,345,0.9,1,10
DiatomSizeReduction,0.89,0.122,100,93.4641,16,306,345,0.9,1,10
DiatomSizeReduction,0.65,0.157,100,88.8889,16,306,345,0.9,1,10
DiatomSizeReduction,0.69,0.161,100,94.7712,16,306,345,0.9,1,10
DiatomSizeReduction,0.46,0.079,100,89.2157,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.093,100,90.5229,16,306,345,0.9,1,10
DiatomSizeReduction,0.4,0.076,100,89.5425,16,306,345,0.9,1,10
DiatomSizeReduction,0.61,0.144,100,91.1765,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.075,100,83.9869,16,306,345,0.9,1,10
DiatomSizeReduction,0.46,0.079,100,86.9281,16,306,345,0.9,1,10
DiatomSizeReduction,0.53,0.073,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.53,0.081,100,88.5621,16,306,345,0.9,1,10
DiatomSizeReduction,0.63,0.132,100,90.5229,16,306,345,0.9,1,10
DiatomSizeReduction,0.64,0.13,100,93.1373,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.135,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.71,0.139,100,92.4837,16,306,345,0.9,1,10
DiatomSizeReduction,0.58,0.152,100,92.4837,16,306,345,0.9,1,10
DiatomSizeReduction,0.56,0.194,100,93.1373,16,306,345,0.9,1,10
DiatomSizeReduction,0.91,0.146,100,93.1373,16,306,345,0.9,1,10
DiatomSizeReduction,1.07,0.168,100,92.8105,16,306,345,0.9,1,10
DiatomSizeReduction,0.42,0.078,100,91.1765,16,306,345,0.9,1,10
DiatomSizeReduction,0.48,0.081,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.091,100,94.4444,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.089,100,90.5229,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.084,100,89.8693,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.082,100,96.0784,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.084,100,93.1373,16,306,345,0.9,1,10
DiatomSizeReduction,0.48,0.091,100,93.1373,16,306,345,0.9,1,10
DiatomSizeReduction,0.79,0.124,100,95.7516,16,306,345,0.9,1,10
DiatomSizeReduction,0.49,0.078,100,92.8105,16,306,345,0.9,1,10
DiatomSizeReduction,0.45,0.077,100,89.2157,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.085,100,90.8497,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.089,100,96.0784,16,306,345,0.9,1,10
DiatomSizeReduction,0.51,0.094,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,1.18,0.368,100,87.9085,16,306,345,0.9,1,10
DiatomSizeReduction,0.59,0.146,100,94.4444,16,306,345,0.9,1,10
DiatomSizeReduction,0.67,0.152,100,94.1176,16,306,345,0.9,1,10
DiatomSizeReduction,0.66,0.139,100,89.2157,16,306,345,0.9,1,10
DiatomSizeReduction,0.69,0.143,100,94.1176,16,306,345,0.9,1,10
DiatomSizeReduction,0.61,0.15,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.68,0.156,100,89.8693,16,306,345,0.9,1,10
DiatomSizeReduction,0.59,0.154,100,87.5817,16,306,345,0.9,1,10
DiatomSizeReduction,0.59,0.15,100,85.6209,16,306,345,0.9,1,10
DiatomSizeReduction,0.65,0.17,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.65,0.189,100,93.4641,16,306,345,0.9,1,10
DiatomSizeReduction,0.8,0.172,100,93.4641,16,306,345,0.9,1,10
DiatomSizeReduction,0.83,0.365,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.4,0.087,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.4,0.094,100,93.4641,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.096,100,94.7712,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.085,100,91.1765,16,306,345,0.9,1,10
DiatomSizeReduction,0.47,0.087,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.47,0.094,100,85.6209,16,306,345,0.9,1,10
DiatomSizeReduction,0.47,0.097,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.51,0.135,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.6,0.124,100,88.8889,16,306,345,0.9,1,10
DiatomSizeReduction,0.56,0.143,100,90.8497,16,306,345,0.9,1,10
DiatomSizeReduction,0.61,0.15,100,89.2157,16,306,345,0.9,1,10
DiatomSizeReduction,0.67,0.158,100,96.0784,16,306,345,0.9,1,10
DiatomSizeReduction,0.66,0.147,100,96.4052,16,306,345,0.9,1,10
DiatomSizeReduction,0.68,0.158,100,92.4837,16,306,345,0.9,1,10
DiatomSizeReduction,0.95,0.137,100,90.5229,16,306,345,0.9,1,10
DiatomSizeReduction,1.19,0.188,100,87.5817,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.073,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.49,0.08,100,95.4248,16,306,345,0.9,1,10
DiatomSizeReduction,0.46,0.084,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.47,0.097,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.072,100,92.8105,16,306,345,0.9,1,10
DiatomSizeReduction,0.45,0.075,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.46,0.089,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.45,0.086,100,94.7712,16,306,345,0.9,1,10
DiatomSizeReduction,0.44,0.077,100,92.4837,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.077,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.42,0.093,100,86.9281,16,306,345,0.9,1,10
DiatomSizeReduction,0.45,0.099,100,95.7516,16,306,345,0.9,1,10
DiatomSizeReduction,0.53,0.137,100,91.5033,16,306,345,0.9,1,10
DiatomSizeReduction,0.75,0.114,100,94.1176,16,306,345,0.9,1,10
DiatomSizeReduction,0.54,0.141,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.54,0.138,100,91.5033,16,306,345,0.9,1,10
DiatomSizeReduction,0.57,0.153,100,91.1765,16,306,345,0.9,1,10
DiatomSizeReduction,0.56,0.146,100,90.8497,16,306,345,0.9,1,10
DiatomSizeReduction,0.68,0.141,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.63,0.147,100,88.5621,16,306,345,0.9,1,10
DiatomSizeReduction,0.69,0.145,100,93.4641,16,306,345,0.9,1,10
DiatomSizeReduction,1.49,0.363,100,89.8693,16,306,345,0.9,1,10
DiatomSizeReduction,0.9,0.162,100,94.4444,16,306,345,0.9,1,10
DiatomSizeReduction,0.96,0.153,100,94.1176,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.079,100,94.4444,16,306,345,0.9,1,10
DiatomSizeReduction,0.41,0.091,100,94.1176,16,306,345,0.9,1,10
DiatomSizeReduction,0.4,0.089,100,97.3856,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.089,100,97.0588,16,306,345,0.9,1,10
DiatomSizeReduction,0.42,0.1,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.57,0.13,100,88.2353,16,306,345,0.9,1,10
DiatomSizeReduction,0.72,0.159,100,92.1569,16,306,345,0.9,1,10
DiatomSizeReduction,0.38,0.07,100,90.1961,16,306,345,0.9,1,10
DiatomSizeReduction,0.52,0.08,100,90.8497,16,306,345,0.9,1,10
DiatomSizeReduction,0.43,0.09,100,93.7908,16,306,345,0.9,1,10
DiatomSizeReduction,0.47,0.077,100,91.8301,16,306,345,0.9,1,10
DiatomSizeReduction,0.48,0.084,100,92.4837,16,306,345,0.9,1,10
DiatomSizeReduction,0.48,0.082,100,92.4837,16,306,345,0.9,1,10
DistalPhalanxOutlineAgeGroup,601.64,0.101,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,620.26,0.089,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,622.79,0.095,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,628.84,0.096,100,82.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,600.66,0.088,100,81.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,600.77,0.088,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,637.48,0.093,100,79.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,624.7,0.099,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,634.95,0.098,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,613.03,0.098,100,78.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,628.41,0.093,100,81.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,635.59,0.096,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,635.35,0.098,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,611.91,0.089,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,667.75,0.093,100,84,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,639.45,0.098,100,79.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,655.83,0.097,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,671.21,0.096,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,644.2,0.099,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,677.78,0.095,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,682.34,0.092,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,623.18,0.096,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,683.83,0.091,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,658.24,0.097,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,636.88,0.092,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,629.72,0.093,100,80,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,645.65,0.097,100,83,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,677.46,0.095,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,646.37,0.098,100,80.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,654.84,0.088,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,656.87,0.096,100,82.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,657.71,0.092,100,83.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,660.39,0.096,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,673.05,0.095,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,675.33,0.094,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,663.38,0.088,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,679.33,0.094,100,81.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,664.47,0.1,100,82.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,665.22,0.099,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,674.68,0.096,100,84.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,687.47,0.093,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,849.25,0.173,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,829.63,0.166,100,79.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,854.7,0.168,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,864.77,0.179,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,879.21,0.174,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,889.97,0.17,100,79.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,873.14,0.172,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,897.66,0.161,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,842.54,0.178,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,852.01,0.169,100,82.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,847.03,0.174,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,885.76,0.177,100,80.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,936.13,0.292,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,880.21,0.158,100,79.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,943.84,0.165,100,78.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,885.84,0.174,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,886.37,0.174,100,82.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,825.3,0.175,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,936.28,0.264,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,859.98,0.174,100,82.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,963.05,0.178,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,904.65,0.172,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,907.23,0.181,100,79.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,795.51,0.171,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,974.27,0.158,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,870.27,0.187,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,873.96,0.164,100,80,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,943.81,0.172,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1012.05,0.182,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,890.37,0.166,100,81,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,877.32,0.175,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,948.91,0.172,100,80,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,898.21,0.183,100,79.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,921.31,0.178,100,83.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,855.58,0.172,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,856.3,0.171,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,934.6,0.163,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,983.19,0.174,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,875.53,0.161,100,78.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,875.4,0.178,100,78.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,843.98,0.172,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,959.04,0.177,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,909.8,0.173,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,912.18,0.173,100,82,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,906.59,0.179,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,866.82,0.175,100,80.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,974.31,0.186,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,948.37,0.169,100,82.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,939.58,0.176,100,81.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,965.58,0.175,100,79.75,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1735.19,0.167,100,83.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1679.28,0.159,100,81.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1788.6,0.354,100,81.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1789.08,0.179,100,79.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1856.8,0.157,100,80.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1760.29,0.17,100,80.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,1931.96,0.173,100,82.25,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,3439.51,0.312,100,80.5,139,400,80,0.7,1,10
DistalPhalanxOutlineAgeGroup,3532.83,0.48,100,81.75,139,400,80,0.7,1,10
DistalPhalanxOutlineCorrect,854.46,0.102,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,903.44,0.091,100,80.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,871.89,0.091,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,813.31,0.094,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,801.23,0.09,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,882.61,0.093,100,76.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,910.09,0.1,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,972.26,0.103,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,932.04,0.096,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,989.11,0.096,100,75.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,952.56,0.102,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,980.26,0.103,100,76.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,806.98,0.098,100,77,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1009.92,0.097,99.6377,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1025.73,0.091,100,79.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1152.72,0.181,100,77.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,963.76,0.095,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,983.11,0.091,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1096.64,0.1,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1090.2,0.106,100,80.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1175.66,0.159,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,972.78,0.093,100,79,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,937.74,0.097,100,79.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1187.58,0.17,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1078.94,0.173,100,78.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1199.85,0.164,100,76.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1100.56,0.175,100,79.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1163.97,0.165,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1311.15,0.18,100,78.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,807.09,0.093,100,77.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1327.37,0.177,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,861.51,0.098,100,80.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1118.16,0.177,100,77.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,909.16,0.091,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,894.48,0.102,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1256.09,0.172,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1134.46,0.164,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1194.22,0.171,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1208.41,0.18,100,81,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,897.36,0.1,100,79,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,924.35,0.097,100,77.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1127.52,0.167,100,77.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,904.26,0.095,100,80.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,902.93,0.096,100,77.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1181.88,0.181,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,989.12,0.101,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1096.56,0.169,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1207.53,0.174,100,78,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1147.85,0.167,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,947.99,0.095,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,852.19,0.094,100,80.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,989.14,0.099,100,77.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1074.31,0.173,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,995.84,0.102,100,80.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1000.33,0.101,100,77.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1045.38,0.166,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1221.07,0.171,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1107.24,0.179,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1268.26,0.18,99.6377,78.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1209.37,0.169,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1143.7,0.18,100,77.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1197.4,0.186,100,79.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1111.45,0.154,100,77.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1053.51,0.17,100,77.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,917.31,0.103,100,78,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1084.98,0.157,100,77.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1044.74,0.177,100,76.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,943.69,0.093,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1221.95,0.172,100,78.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1170.57,0.17,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1112.06,0.321,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1147.58,0.191,100,79,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1094.89,0.185,100,77.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1150.01,0.16,100,78.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1201.11,0.166,100,80.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1107.93,0.168,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1145.48,0.179,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1243.27,0.19,100,77.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1007.43,0.094,100,78.8333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1098.49,0.102,100,77,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1240.77,0.168,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1190.79,0.18,100,80.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1105.43,0.18,100,78,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1170.45,0.173,100,78.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1320.48,0.179,100,79.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1195.94,0.169,100,77.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1252.44,0.176,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1160.09,0.16,100,80,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1247.18,0.166,100,80.6667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1161.95,0.163,100,79.3333,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1344.14,0.184,100,78,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1203.55,0.177,100,78.5,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1188.31,0.175,100,79.1667,276,600,80,0.9,1,10
DistalPhalanxOutlineCorrect,1237.51,0.193,100,78.6667,276,600,80,0.9,1,10
