Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
FaceAll,21410.85,3.0680,100.0000,72.3669,560,1690,131,32,87,10
FaceAll,31517.10,3.0220,100.0000,71.6568,560,1690,131,32,87,10
MiddlePhalanxOutlineAgeGroup,8017.87,0.2210,100.0000,77.0000,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,7787.15,0.2080,100.0000,76.7500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,8195.94,0.2320,100.0000,75.2500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,7832.72,0.2170,100.0000,76.7500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,9689.40,0.2340,100.0000,78.2500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,8573.63,0.2190,100.0000,75.7500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,8008.82,0.2410,100.0000,76.7500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,7679.89,0.2260,100.0000,78.5000,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,7707.68,0.2220,100.0000,76.7500,154,400,80,20,53,10
MiddlePhalanxOutlineAgeGroup,7282.11,0.2320,100.0000,76.0000,154,400,80,20,53,10
MiddlePhalanxTW,4871.90,0.2310,100.0000,57.6441,154,399,80,20,53,10
MiddlePhalanxTW,4390.60,0.2340,100.0000,58.6466,154,399,80,20,53,10
MiddlePhalanxTW,4271.11,0.2370,100.0000,56.1404,154,399,80,20,53,10
MiddlePhalanxTW,4596.87,0.2480,100.0000,58.6466,154,399,80,20,53,10
MiddlePhalanxTW,4343.20,0.2360,100.0000,59.3985,154,399,80,20,53,10
MiddlePhalanxTW,4399.23,0.2360,100.0000,57.3935,154,399,80,20,53,10
MiddlePhalanxTW,4503.48,0.2310,100.0000,59.8997,154,399,80,20,53,10
MiddlePhalanxTW,4206.18,0.2580,100.0000,56.1404,154,399,80,20,53,10
MiddlePhalanxTW,4742.07,0.2300,100.0000,56.3910,154,399,80,20,53,10
MiddlePhalanxTW,4604.46,0.2370,100.0000,56.6416,154,399,80,20,53,10
ProximalPhalanxTW,4176.69,0.2290,100.0000,77.7500,205,400,80,20,53,10
ProximalPhalanxTW,4256.38,0.2450,100.0000,72.7500,205,400,80,20,53,10
ProximalPhalanxTW,3927.61,0.2390,100.0000,74.0000,205,400,80,20,53,10
ProximalPhalanxTW,3963.34,0.2370,100.0000,75.0000,205,400,80,20,53,10
ProximalPhalanxTW,4090.22,0.2430,100.0000,74.7500,205,400,80,20,53,10
ProximalPhalanxTW,4398.48,0.2390,100.0000,73.7500,205,400,80,20,53,10
ProximalPhalanxTW,3843.12,0.2340,100.0000,74.5000,205,400,80,20,53,10
ProximalPhalanxTW,3798.78,0.2380,100.0000,76.0000,205,400,80,20,53,10
ProximalPhalanxTW,4159.80,0.2450,100.0000,74.2500,205,400,80,20,53,10
ProximalPhalanxTW,4161.05,0.2370,100.0000,76.2500,205,400,80,20,53,10
FacesUCR,18570.87,4.7760,100.0000,84.2927,200,2050,131,32,87,10
FacesUCR,14431.13,4.8490,100.0000,85.4634,200,2050,131,32,87,10
FacesUCR,16161.45,4.8230,100.0000,86.1463,200,2050,131,32,87,10
FacesUCR,27997.35,4.7930,100.0000,86.9756,200,2050,131,32,87,10
FacesUCR,15974.36,4.7950,100.0000,87.3171,200,2050,131,32,87,10
FacesUCR,17726.58,4.6870,100.0000,83.1707,200,2050,131,32,87,10
FacesUCR,23920.44,4.8610,100.0000,87.5122,200,2050,131,32,87,10
FacesUCR,17449.89,4.8650,100.0000,86.6341,200,2050,131,32,87,10
FacesUCR,23054.85,4.9620,100.0000,84.9756,200,2050,131,32,87,10
FacesUCR,18290.63,4.9160,100.0000,85.0732,200,2050,131,32,87,10
SwedishLeaf,15232.87,1.1130,100.0000,89.2800,500,625,128,32,85,10
SwedishLeaf,20440.43,1.1040,100.0000,88.0000,500,625,128,32,85,10
SwedishLeaf,19443.80,1.0420,100.0000,85.9200,500,625,128,32,85,10
SwedishLeaf,10906.07,1.1370,100.0000,87.5200,500,625,128,32,85,10
SwedishLeaf,15361.45,1.0720,100.0000,89.1200,500,625,128,32,85,10
SwedishLeaf,12405.53,1.1350,100.0000,89.2800,500,625,128,32,85,10
SwedishLeaf,15929.39,1.1320,100.0000,88.8000,500,625,128,32,85,10
SwedishLeaf,21253.21,1.0420,100.0000,86.0800,500,625,128,32,85,10
SwedishLeaf,19389.90,1.0870,100.0000,88.0000,500,625,128,32,85,10
SwedishLeaf,23778.18,1.1370,100.0000,88.0000,500,625,128,32,85,10
Lighting2,31532.52,1.4800,100.0000,75.4098,60,61,637,159,424,10
Lighting2,31308.19,1.5030,100.0000,75.4098,60,61,637,159,424,10
Lighting2,32530.51,1.4780,100.0000,75.4098,60,61,637,159,424,10
Lighting2,29580.91,1.4450,100.0000,68.8525,60,61,637,159,424,10
DistalPhalanxOutlineCorrect,33280.11,0.2900,100.0000,78.8333,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,35032.20,0.3070,100.0000,77.1667,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,33965.09,0.3050,100.0000,79.8333,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,35907.55,0.3060,100.0000,78.1667,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,33448.45,0.3100,100.0000,77.8333,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,35435.12,0.3250,100.0000,79.1667,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,36329.89,0.3090,100.0000,77.3333,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,35957.65,0.3120,100.0000,77.6667,276,600,80,20,53,10
DistalPhalanxOutlineCorrect,36483.86,0.3060,100.0000,79.0000,276,600,80,20,53,10
MiddlePhalanxOutlineCorrect,32049.42,0.3510,100.0000,74.6667,291,600,80,20,53,10
MiddlePhalanxOutlineCorrect,28292.56,0.3300,100.0000,71.8333,291,600,80,20,53,10
MiddlePhalanxOutlineCorrect,26096.73,0.3500,100.0000,77.3333,291,600,80,20,53,10
MiddlePhalanxOutlineCorrect,30614.17,0.3420,100.0000,74.6667,291,600,80,20,53,10
MiddlePhalanxOutlineCorrect,29934.32,0.3600,100.0000,75.3333,291,600,80,20,53,10
MiddlePhalanxOutlineCorrect,29559.65,0.3270,100.0000,74.5000,291,600,80,20,53,10
