Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
ItalyPowerDemand,0.69,0.012,100,89.1156,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.011,100,91.9339,67,1029,24,0.25,0.67
ItalyPowerDemand,0.92,0.01,100,92.0311,67,1029,24,0.25,0.67
ItalyPowerDemand,1.15,0.023,100,78.3285,67,1029,24,0.25,0.67
ItalyPowerDemand,0.97,0.014,100,88.5326,67,1029,24,0.25,0.67
ItalyPowerDemand,1.14,0.025,100,94.3635,67,1029,24,0.25,0.67
ItalyPowerDemand,1.2,0.023,100,87.8523,67,1029,24,0.25,0.67
ItalyPowerDemand,0.73,0.013,100,94.3635,67,1029,24,0.25,0.67
ItalyPowerDemand,1.12,0.022,100,93.6832,67,1029,24,0.25,0.67
ItalyPowerDemand,2.17,0.03,100,92.1283,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.021,100,93.3916,67,1029,24,0.25,0.67
ItalyPowerDemand,1.27,0.021,100,93.1973,67,1029,24,0.25,0.67
ItalyPowerDemand,0.8,0.011,100,94.9466,67,1029,24,0.25,0.67
ItalyPowerDemand,1.2,0.022,100,88.7269,67,1029,24,0.25,0.67
ItalyPowerDemand,0.84,0.012,100,92.2255,67,1029,24,0.25,0.67
ItalyPowerDemand,0.9,0.015,100,93.2945,67,1029,24,0.25,0.67
ItalyPowerDemand,1.32,0.023,100,78.1341,67,1029,24,0.25,0.67
ItalyPowerDemand,0.74,0.016,100,91.448,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.012,100,92.9057,67,1029,24,0.25,0.67
ItalyPowerDemand,1.34,0.023,100,91.0593,67,1029,24,0.25,0.67
ItalyPowerDemand,0.82,0.011,100,94.5578,67,1029,24,0.25,0.67
ItalyPowerDemand,0.84,0.016,100,93.586,67,1029,24,0.25,0.67
ItalyPowerDemand,1.16,0.013,100,91.6424,67,1029,24,0.25,0.67
ItalyPowerDemand,1.31,0.018,100,87.2692,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.02,100,93.9747,67,1029,24,0.25,0.67
ItalyPowerDemand,1.32,0.023,100,92.2255,67,1029,24,0.25,0.67
ItalyPowerDemand,0.87,0.011,100,91.7396,67,1029,24,0.25,0.67
ItalyPowerDemand,1.72,0.03,100,94.2663,67,1029,24,0.25,0.67
ItalyPowerDemand,1.09,0.015,100,91.0593,67,1029,24,0.25,0.67
ItalyPowerDemand,1.48,0.021,100,88.241,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.013,100,88.1438,67,1029,24,0.25,0.67
ItalyPowerDemand,0.97,0.013,100,91.7396,67,1029,24,0.25,0.67
ItalyPowerDemand,0.79,0.011,100,84.3537,67,1029,24,0.25,0.67
ItalyPowerDemand,0.81,0.01,100,91.9339,67,1029,24,0.25,0.67
ItalyPowerDemand,1.13,0.012,100,86.6861,67,1029,24,0.25,0.67
ItalyPowerDemand,1.2,0.013,100,90.5734,67,1029,24,0.25,0.67
ItalyPowerDemand,1.24,0.022,100,87.2692,67,1029,24,0.25,0.67
ItalyPowerDemand,1.43,0.021,100,81.0496,67,1029,24,0.25,0.67
ItalyPowerDemand,0.79,0.012,100,91.8367,67,1029,24,0.25,0.67
ItalyPowerDemand,1.06,0.021,100,93.1001,67,1029,24,0.25,0.67
ItalyPowerDemand,0.86,0.012,100,91.9339,67,1029,24,0.25,0.67
ItalyPowerDemand,1.02,0.018,100,84.1594,67,1029,24,0.25,0.67
ItalyPowerDemand,1.03,0.02,100,91.1565,67,1029,24,0.25,0.67
ItalyPowerDemand,0.82,0.013,100,87.0748,67,1029,24,0.25,0.67
ItalyPowerDemand,1.18,0.021,100,94.4606,67,1029,24,0.25,0.67
ItalyPowerDemand,1.06,0.023,100,88.7269,67,1029,24,0.25,0.67
ItalyPowerDemand,1.14,0.022,100,92.1283,67,1029,24,0.25,0.67
ItalyPowerDemand,1.23,0.02,100,92.517,67,1029,24,0.25,0.67
ItalyPowerDemand,1.25,0.02,100,93.6832,67,1029,24,0.25,0.67
ItalyPowerDemand,0.93,0.013,100,88.3382,67,1029,24,0.25,0.67
ItalyPowerDemand,1.07,0.015,100,95.2381,67,1029,24,0.25,0.67
ItalyPowerDemand,1.68,0.03,100,92.0311,67,1029,24,0.25,0.67
ItalyPowerDemand,1.31,0.023,100,86.0058,67,1029,24,0.25,0.67
ItalyPowerDemand,1.37,0.022,100,93.3916,67,1029,24,0.25,0.67
ItalyPowerDemand,1.24,0.029,100,83.2847,67,1029,24,0.25,0.67
ItalyPowerDemand,0.82,0.011,100,91.2536,67,1029,24,0.25,0.67
ItalyPowerDemand,1.22,0.015,100,93.2945,67,1029,24,0.25,0.67
ItalyPowerDemand,0.79,0.013,100,91.9339,67,1029,24,0.25,0.67
ItalyPowerDemand,0.81,0.022,100,93.7804,67,1029,24,0.25,0.67
ItalyPowerDemand,1.04,0.012,100,91.5452,67,1029,24,0.25,0.67
ItalyPowerDemand,1.05,0.011,100,88.3382,67,1029,24,0.25,0.67
ItalyPowerDemand,1.19,0.017,100,84.5481,67,1029,24,0.25,0.67
ItalyPowerDemand,1.3,0.008,100,83.0904,67,1029,24,0.25,0.67
ItalyPowerDemand,1.33,0.014,100,87.7551,67,1029,24,0.25,0.67
ItalyPowerDemand,0.98,0.013,100,83.8678,67,1029,24,0.25,0.67
ItalyPowerDemand,1.11,0.021,100,95.6268,67,1029,24,0.25,0.67
ItalyPowerDemand,0.96,0.01,100,91.8367,67,1029,24,0.25,0.67
ItalyPowerDemand,1.11,0.014,100,93.2945,67,1029,24,0.25,0.67
ItalyPowerDemand,1.36,0.016,100,90.0875,67,1029,24,0.25,0.67
ItalyPowerDemand,0.83,0.011,100,94.1691,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.018,100,92.2255,67,1029,24,0.25,0.67
ItalyPowerDemand,1.33,0.031,100,87.172,67,1029,24,0.25,0.67
ItalyPowerDemand,1.35,0.02,100,92.4198,67,1029,24,0.25,0.67
ItalyPowerDemand,0.99,0.021,100,89.1156,67,1029,24,0.25,0.67
ItalyPowerDemand,1.11,0.015,100,95.724,67,1029,24,0.25,0.67
ItalyPowerDemand,0.91,0.013,100,94.1691,67,1029,24,0.25,0.67
ItalyPowerDemand,1.16,0.014,100,86.2974,67,1029,24,0.25,0.67
ItalyPowerDemand,1.83,0.048,100,86.5889,67,1029,24,0.25,0.67
ItalyPowerDemand,0.98,0.014,100,94.1691,67,1029,24,0.25,0.67
ItalyPowerDemand,1.05,0.02,100,91.448,67,1029,24,0.25,0.67
ItalyPowerDemand,1.36,0.025,100,92.2255,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.014,100,90.2818,67,1029,24,0.25,0.67
ItalyPowerDemand,1.49,0.027,100,90.379,67,1029,24,0.25,0.67
ItalyPowerDemand,0.64,0.013,100,95.1409,67,1029,24,0.25,0.67
ItalyPowerDemand,0.96,0.021,100,91.448,67,1029,24,0.25,0.67
ItalyPowerDemand,0.69,0.014,100,95.0437,67,1029,24,0.25,0.67
ItalyPowerDemand,1.13,0.021,100,92.8086,67,1029,24,0.25,0.67
ItalyPowerDemand,0.84,0.01,100,93.1001,67,1029,24,0.25,0.67
ItalyPowerDemand,0.87,0.01,100,92.517,67,1029,24,0.25,0.67
ItalyPowerDemand,0.88,0.013,100,93.1973,67,1029,24,0.25,0.67
ItalyPowerDemand,0.96,0.014,100,90.4762,67,1029,24,0.25,0.67
ItalyPowerDemand,1.25,0.021,100,87.8523,67,1029,24,0.25,0.67
ItalyPowerDemand,1.28,0.013,100,86.2002,67,1029,24,0.25,0.67
ItalyPowerDemand,1.37,0.022,100,84.3537,67,1029,24,0.25,0.67
ItalyPowerDemand,0.77,0.014,100,92.1283,67,1029,24,0.25,0.67
ItalyPowerDemand,1.03,0.021,100,92.4198,67,1029,24,0.25,0.67
ItalyPowerDemand,1,0.014,100,88.241,67,1029,24,0.25,0.67
ItalyPowerDemand,0.98,0.021,100,91.0593,67,1029,24,0.25,0.67
ItalyPowerDemand,1.05,0.017,100,86.6861,67,1029,24,0.25,0.67
Lighting2,1562.53,0.082,100,70.4918,60,61,637,0.25,0.67
Lighting2,1589.31,0.078,100,73.7705,60,61,637,0.25,0.67
Lighting2,1609.71,0.089,100,59.0164,60,61,637,0.25,0.67
Lighting2,1648.92,0.079,100,70.4918,60,61,637,0.25,0.67
Lighting2,1595.81,0.072,100,59.0164,60,61,637,0.25,0.67
Lighting2,1624.98,0.079,100,75.4098,60,61,637,0.25,0.67
Lighting2,1607.58,0.07,100,55.7377,60,61,637,0.25,0.67
Lighting2,1653.91,0.083,100,73.7705,60,61,637,0.25,0.67
Lighting2,1694.89,0.095,100,70.4918,60,61,637,0.25,0.67
Lighting2,1680.38,0.081,100,72.1311,60,61,637,0.25,0.67
Lighting2,1595.82,0.086,100,60.6557,60,61,637,0.25,0.67
Lighting2,1662.8,0.078,100,70.4918,60,61,637,0.25,0.67
Lighting2,1606.1,0.087,100,59.0164,60,61,637,0.25,0.67
Lighting2,1699.54,0.081,100,73.7705,60,61,637,0.25,0.67
Lighting2,1652.48,0.076,100,54.0984,60,61,637,0.25,0.67
Lighting2,1719.79,0.084,100,50.8197,60,61,637,0.25,0.67
Lighting2,1655.1,0.068,100,45.9016,60,61,637,0.25,0.67
Lighting2,1652.96,0.084,100,73.7705,60,61,637,0.25,0.67
Lighting2,1687.57,0.079,100,70.4918,60,61,637,0.25,0.67
Lighting2,1669.1,0.068,100,54.0984,60,61,637,0.25,0.67
Lighting2,1657.35,0.073,100,55.7377,60,61,637,0.25,0.67
Lighting2,1719.25,0.08,100,72.1311,60,61,637,0.25,0.67
Lighting2,1655.66,0.074,100,55.7377,60,61,637,0.25,0.67
Lighting2,1726.86,0.08,100,73.7705,60,61,637,0.25,0.67
Lighting2,1731.17,0.075,100,59.0164,60,61,637,0.25,0.67
Lighting2,1737.49,0.075,100,68.8525,60,61,637,0.25,0.67
Lighting2,1739.29,0.082,100,68.8525,60,61,637,0.25,0.67
Lighting2,1831.46,0.073,100,73.7705,60,61,637,0.25,0.67
Lighting2,1799.4,0.086,100,57.377,60,61,637,0.25,0.67
Lighting2,1864.92,0.097,100,67.2131,60,61,637,0.25,0.67
Lighting2,1807.47,0.076,100,75.4098,60,61,637,0.25,0.67
Lighting2,1914.97,0.107,100,65.5738,60,61,637,0.25,0.67
Lighting2,1899.92,0.113,100,60.6557,60,61,637,0.25,0.67
Lighting2,1930.3,0.112,100,73.7705,60,61,637,0.25,0.67
Lighting2,1865.23,0.112,100,65.5738,60,61,637,0.25,0.67
Lighting2,2007.36,0.096,100,70.4918,60,61,637,0.25,0.67
Lighting2,2000.51,0.093,100,77.0492,60,61,637,0.25,0.67
Lighting2,2019.82,0.092,100,68.8525,60,61,637,0.25,0.67
Lighting2,2080.11,0.099,100,80.3279,60,61,637,0.25,0.67
Lighting2,2061.62,0.098,100,55.7377,60,61,637,0.25,0.67
Lighting2,2021.24,0.104,100,75.4098,60,61,637,0.25,0.67
Lighting2,2093.84,0.107,100,73.7705,60,61,637,0.25,0.67
Lighting2,2053.93,0.1,100,73.7705,60,61,637,0.25,0.67
Lighting2,2064.7,0.096,100,80.3279,60,61,637,0.25,0.67
Lighting2,2075.79,0.099,100,49.1803,60,61,637,0.25,0.67
Lighting2,2149.69,0.105,100,72.1311,60,61,637,0.25,0.67
Lighting2,2149.41,0.096,100,70.4918,60,61,637,0.25,0.67
Lighting2,2070.28,0.093,100,72.1311,60,61,637,0.25,0.67
Lighting2,2040.35,0.099,100,73.7705,60,61,637,0.25,0.67
Lighting2,2174.77,0.097,100,72.1311,60,61,637,0.25,0.67
Lighting2,2178.32,0.093,100,72.1311,60,61,637,0.25,0.67
Lighting2,2116.94,0.105,100,77.0492,60,61,637,0.25,0.67
Lighting2,2096.49,0.099,100,75.4098,60,61,637,0.25,0.67
Lighting2,2076.76,0.107,100,77.0492,60,61,637,0.25,0.67
Lighting2,2073.78,0.099,100,75.4098,60,61,637,0.25,0.67
Lighting2,2190.54,0.096,100,70.4918,60,61,637,0.25,0.67
Lighting2,2213.3,0.11,100,68.8525,60,61,637,0.25,0.67
Lighting2,2144.04,0.105,100,77.0492,60,61,637,0.25,0.67
Lighting2,2252,0.101,100,68.8525,60,61,637,0.25,0.67
Lighting2,2246.91,0.104,100,62.2951,60,61,637,0.25,0.67
Lighting2,2192.5,0.093,100,60.6557,60,61,637,0.25,0.67
Lighting2,2212.34,0.095,100,70.4918,60,61,637,0.25,0.67
Lighting2,2229.34,0.102,100,67.2131,60,61,637,0.25,0.67
Lighting2,2280.63,0.094,100,67.2131,60,61,637,0.25,0.67
Lighting2,2215.55,0.111,100,68.8525,60,61,637,0.25,0.67
Lighting2,2237,0.099,100,72.1311,60,61,637,0.25,0.67
Lighting2,2273.04,0.102,100,73.7705,60,61,637,0.25,0.67
Lighting2,2318.71,0.101,100,68.8525,60,61,637,0.25,0.67
Lighting2,2317.27,0.106,100,73.7705,60,61,637,0.25,0.67
Lighting2,2314.69,0.096,100,77.0492,60,61,637,0.25,0.67
Lighting2,2435.6,0.096,100,62.2951,60,61,637,0.25,0.67
Lighting2,2398.83,0.089,100,70.4918,60,61,637,0.25,0.67
Lighting2,2492.58,0.081,100,67.2131,60,61,637,0.25,0.67
Lighting2,2450.73,0.082,100,68.8525,60,61,637,0.25,0.67
Lighting2,2693.53,0.129,100,65.5738,60,61,637,0.25,0.67
Lighting2,2711.28,0.092,100,73.7705,60,61,637,0.25,0.67
Lighting2,2841.22,0.129,100,67.2131,60,61,637,0.25,0.67
Lighting2,2890.35,0.122,100,62.2951,60,61,637,0.25,0.67
Lighting2,2835.31,0.121,100,54.0984,60,61,637,0.25,0.67
Lighting2,2901.95,0.15,100,73.7705,60,61,637,0.25,0.67
Lighting2,2904.37,0.126,100,49.1803,60,61,637,0.25,0.67
Lighting2,2920.92,0.14,100,73.7705,60,61,637,0.25,0.67
Lighting2,3014.13,0.161,100,80.3279,60,61,637,0.25,0.67
Lighting2,2968.56,0.135,100,70.4918,60,61,637,0.25,0.67
Lighting2,2936.07,0.14,100,65.5738,60,61,637,0.25,0.67
Lighting2,2948.88,0.153,100,73.7705,60,61,637,0.25,0.67
Lighting2,2983.98,0.098,100,60.6557,60,61,637,0.25,0.67
Lighting2,3081.61,0.135,100,68.8525,60,61,637,0.25,0.67
Lighting2,3092.46,0.143,100,70.4918,60,61,637,0.25,0.67
Lighting2,3026.91,0.186,100,68.8525,60,61,637,0.25,0.67
Lighting2,3030.65,0.151,100,77.0492,60,61,637,0.25,0.67
Lighting2,3091.37,0.129,100,70.4918,60,61,637,0.25,0.67
Lighting2,3151.77,0.145,100,65.5738,60,61,637,0.25,0.67
Lighting2,3117.07,0.143,100,65.5738,60,61,637,0.25,0.67
Lighting2,3088.3,0.109,100,73.7705,60,61,637,0.25,0.67
Lighting2,3228.58,0.119,100,72.1311,60,61,637,0.25,0.67
Lighting2,3272.04,0.11,100,63.9344,60,61,637,0.25,0.67
Lighting2,3392.99,0.158,100,60.6557,60,61,637,0.25,0.67
Lighting2,4143.5,0.17,100,67.2131,60,61,637,0.25,0.67
Lighting2,4347.3,0.153,100,65.5738,60,61,637,0.25,0.67
Lighting7,175.49,0.056,100,52.0548,70,73,319,0.25,0.67
Lighting7,109.57,0.052,100,63.0137,70,73,319,0.25,0.67
Lighting7,123.8,0.051,100,52.0548,70,73,319,0.25,0.67
Lighting7,110.9,0.038,100,56.1644,70,73,319,0.25,0.67
Lighting7,181.63,0.054,100,64.3836,70,73,319,0.25,0.67
Lighting7,161.53,0.05,100,52.0548,70,73,319,0.25,0.67
Lighting7,180.63,0.05,100,58.9041,70,73,319,0.25,0.67
Lighting7,164.22,0.042,100,65.7534,70,73,319,0.25,0.67
Lighting7,190.86,0.048,100,52.0548,70,73,319,0.25,0.67
Lighting7,199.87,0.05,100,60.274,70,73,319,0.25,0.67
Lighting7,188.37,0.052,100,53.4247,70,73,319,0.25,0.67
Lighting7,165.03,0.046,100,57.5342,70,73,319,0.25,0.67
Lighting7,215.37,0.056,100,61.6438,70,73,319,0.25,0.67
Lighting7,181.06,0.053,100,58.9041,70,73,319,0.25,0.67
Lighting7,161.68,0.048,100,58.9041,70,73,319,0.25,0.67
Lighting7,147.9,0.048,100,65.7534,70,73,319,0.25,0.67
Lighting7,163.53,0.047,100,61.6438,70,73,319,0.25,0.67
Lighting7,216.01,0.05,100,56.1644,70,73,319,0.25,0.67
Lighting7,142.48,0.05,100,57.5342,70,73,319,0.25,0.67
Lighting7,244.05,0.071,100,63.0137,70,73,319,0.25,0.67
Lighting7,258.6,0.074,100,61.6438,70,73,319,0.25,0.67
Lighting7,199.25,0.048,100,54.7945,70,73,319,0.25,0.67
Lighting7,124.81,0.037,100,56.1644,70,73,319,0.25,0.67
Lighting7,184.85,0.07,100,67.1233,70,73,319,0.25,0.67
Lighting7,161.33,0.044,100,52.0548,70,73,319,0.25,0.67
Lighting7,236.59,0.056,100,57.5342,70,73,319,0.25,0.67
Lighting7,148.98,0.05,100,57.5342,70,73,319,0.25,0.67
Lighting7,229.11,0.055,100,58.9041,70,73,319,0.25,0.67
Lighting7,80.34,0.038,100,52.0548,70,73,319,0.25,0.67
Lighting7,201.66,0.056,100,58.9041,70,73,319,0.25,0.67
Lighting7,217.49,0.049,100,61.6438,70,73,319,0.25,0.67
Lighting7,164.33,0.052,100,63.0137,70,73,319,0.25,0.67
Lighting7,117.16,0.039,100,68.4932,70,73,319,0.25,0.67
Lighting7,136.18,0.07,100,54.7945,70,73,319,0.25,0.67
Lighting7,137.1,0.041,100,45.2055,70,73,319,0.25,0.67
Lighting7,184.63,0.051,100,60.274,70,73,319,0.25,0.67
Lighting7,171.95,0.043,100,60.274,70,73,319,0.25,0.67
Lighting7,212.78,0.052,100,65.7534,70,73,319,0.25,0.67
Lighting7,162.41,0.054,100,61.6438,70,73,319,0.25,0.67
Lighting7,151.94,0.05,100,63.0137,70,73,319,0.25,0.67
Lighting7,262.07,0.07,100,56.1644,70,73,319,0.25,0.67
Lighting7,278.73,0.077,100,56.1644,70,73,319,0.25,0.67
Lighting7,176.97,0.051,100,53.4247,70,73,319,0.25,0.67
Lighting7,117.82,0.05,100,61.6438,70,73,319,0.25,0.67
Lighting7,312.76,0.064,100,58.9041,70,73,319,0.25,0.67
Lighting7,135.8,0.053,100,53.4247,70,73,319,0.25,0.67
Lighting7,161.43,0.052,100,57.5342,70,73,319,0.25,0.67
Lighting7,190.94,0.05,100,60.274,70,73,319,0.25,0.67
Lighting7,149.11,0.051,100,57.5342,70,73,319,0.25,0.67
Lighting7,180.5,0.069,100,53.4247,70,73,319,0.25,0.67
Lighting7,86.74,0.039,100,65.7534,70,73,319,0.25,0.67
Lighting7,123.49,0.048,100,61.6438,70,73,319,0.25,0.67
Lighting7,198.79,0.05,100,68.4932,70,73,319,0.25,0.67
Lighting7,157.85,0.049,100,71.2329,70,73,319,0.25,0.67
Lighting7,225.81,0.074,100,49.3151,70,73,319,0.25,0.67
Lighting7,254.92,0.053,100,50.6849,70,73,319,0.25,0.67
Lighting7,203.91,0.052,100,65.7534,70,73,319,0.25,0.67
Lighting7,124.94,0.058,100,54.7945,70,73,319,0.25,0.67
Lighting7,178.1,0.051,100,63.0137,70,73,319,0.25,0.67
Lighting7,101.52,0.055,100,54.7945,70,73,319,0.25,0.67
Lighting7,256.31,0.079,100,58.9041,70,73,319,0.25,0.67
Lighting7,242.76,0.068,100,56.1644,70,73,319,0.25,0.67
Lighting7,211.3,0.048,100,60.274,70,73,319,0.25,0.67
Lighting7,227.49,0.054,100,57.5342,70,73,319,0.25,0.67
Lighting7,154.78,0.039,100,61.6438,70,73,319,0.25,0.67
Lighting7,205.27,0.066,100,56.1644,70,73,319,0.25,0.67
Lighting7,182.86,0.071,100,58.9041,70,73,319,0.25,0.67
Lighting7,154,0.078,100,56.1644,70,73,319,0.25,0.67
Lighting7,220.32,0.05,100,58.9041,70,73,319,0.25,0.67
Lighting7,208.92,0.048,100,61.6438,70,73,319,0.25,0.67
Lighting7,225.56,0.056,100,53.4247,70,73,319,0.25,0.67
Lighting7,169.44,0.047,100,63.0137,70,73,319,0.25,0.67
Lighting7,204.92,0.054,100,49.3151,70,73,319,0.25,0.67
Lighting7,207.14,0.054,100,58.9041,70,73,319,0.25,0.67
Lighting7,158.32,0.04,100,63.0137,70,73,319,0.25,0.67
Lighting7,155.93,0.055,100,65.7534,70,73,319,0.25,0.67
Lighting7,221.74,0.049,100,57.5342,70,73,319,0.25,0.67
Lighting7,161.49,0.05,100,57.5342,70,73,319,0.25,0.67
Lighting7,167.99,0.046,100,64.3836,70,73,319,0.25,0.67
Lighting7,287.17,0.076,100,58.9041,70,73,319,0.25,0.67
Lighting7,160.74,0.046,100,60.274,70,73,319,0.25,0.67
Lighting7,185.46,0.053,100,67.1233,70,73,319,0.25,0.67
Lighting7,207.91,0.059,100,54.7945,70,73,319,0.25,0.67
Lighting7,169.86,0.038,100,60.274,70,73,319,0.25,0.67
Lighting7,201.09,0.051,100,58.9041,70,73,319,0.25,0.67
Lighting7,207.87,0.05,100,57.5342,70,73,319,0.25,0.67
Lighting7,239,0.048,100,64.3836,70,73,319,0.25,0.67
Lighting7,222.54,0.049,100,63.0137,70,73,319,0.25,0.67
Lighting7,219.69,0.082,100,65.7534,70,73,319,0.25,0.67
Lighting7,195.6,0.069,100,49.3151,70,73,319,0.25,0.67
Lighting7,210.77,0.053,100,60.274,70,73,319,0.25,0.67
Lighting7,220.75,0.053,100,56.1644,70,73,319,0.25,0.67
Lighting7,302.06,0.069,100,53.4247,70,73,319,0.25,0.67
Lighting7,233.46,0.053,100,57.5342,70,73,319,0.25,0.67
Lighting7,243.18,0.074,100,57.5342,70,73,319,0.25,0.67
Lighting7,242.03,0.071,100,53.4247,70,73,319,0.25,0.67
Lighting7,250.06,0.078,100,64.3836,70,73,319,0.25,0.67
Lighting7,315.72,0.07,100,58.9041,70,73,319,0.25,0.67
Lighting7,345.22,0.079,100,56.1644,70,73,319,0.25,0.67
Lighting7,344.08,0.069,100,61.6438,70,73,319,0.25,0.67
MALLAT,443.04,5.253,100,91.258,55,2345,1024,0.25,0.67
MALLAT,449.52,4.071,100,88.8273,55,2345,1024,0.25,0.67
MALLAT,420.15,5.464,100,86.823,55,2345,1024,0.25,0.67
MALLAT,571.37,4.801,100,86.5245,55,2345,1024,0.25,0.67
MALLAT,565.85,4.386,100,88.3582,55,2345,1024,0.25,0.67
MALLAT,571.28,6.244,100,88.8699,55,2345,1024,0.25,0.67
MALLAT,567.19,4.271,100,86.0128,55,2345,1024,0.25,0.67
MALLAT,569.12,5.249,100,88.9126,55,2345,1024,0.25,0.67
MALLAT,586.44,6.611,100,88.742,55,2345,1024,0.25,0.67
MALLAT,566.19,6.204,100,87.9744,55,2345,1024,0.25,0.67
MALLAT,562.05,4.606,100,89.5522,55,2345,1024,0.25,0.67
MALLAT,562.92,5.894,100,91.4712,55,2345,1024,0.25,0.67
MALLAT,564.05,3.987,100,87.2068,55,2345,1024,0.25,0.67
MALLAT,582.49,7.533,100,88.1876,55,2345,1024,0.25,0.67
MALLAT,565.74,6.073,100,85.032,55,2345,1024,0.25,0.67
MALLAT,562.25,5.206,100,81.7484,55,2345,1024,0.25,0.67
MALLAT,439.1,4.964,100,87.3348,55,2345,1024,0.25,0.67
MALLAT,439.86,4.739,100,87.8891,55,2345,1024,0.25,0.67
MALLAT,578.08,7.036,100,87.7186,55,2345,1024,0.25,0.67
MALLAT,555.35,8.671,100,87.548,55,2345,1024,0.25,0.67
MALLAT,610.92,8.875,100,90.064,55,2345,1024,0.25,0.67
MALLAT,591.09,5.807,100,88.4435,55,2345,1024,0.25,0.67
MALLAT,568.14,7.205,100,83.9659,55,2345,1024,0.25,0.67
MALLAT,571.47,6.406,100,87.8465,55,2345,1024,0.25,0.67
MALLAT,553.99,5.965,100,89.5522,55,2345,1024,0.25,0.67
MALLAT,572.37,4.12,100,88.2729,55,2345,1024,0.25,0.67
MALLAT,582.19,5.937,100,88.5288,55,2345,1024,0.25,0.67
MALLAT,574.88,8.117,100,82.0896,55,2345,1024,0.25,0.67
MALLAT,557.59,8.079,100,84.2644,55,2345,1024,0.25,0.67
MALLAT,600.59,9.691,100,80.9382,55,2345,1024,0.25,0.67
MALLAT,555.32,6.643,100,89.6375,55,2345,1024,0.25,0.67
MALLAT,569.91,6.511,100,87.3348,55,2345,1024,0.25,0.67
MALLAT,567.09,4.456,100,86.7377,55,2345,1024,0.25,0.67
MALLAT,630.34,8.742,100,89.936,55,2345,1024,0.25,0.67
MALLAT,565.23,3.872,100,88.5288,55,2345,1024,0.25,0.67
MALLAT,510.25,9.185,100,85.7569,55,2345,1024,0.25,0.67
MALLAT,439.11,4.267,100,89.1258,55,2345,1024,0.25,0.67
MALLAT,550.15,6.645,100,90.3625,55,2345,1024,0.25,0.67
MALLAT,582.04,8.128,100,90.533,55,2345,1024,0.25,0.67
MALLAT,754.22,7.506,100,87.5053,55,2345,1024,0.25,0.67
MALLAT,585.79,5.684,100,87.1642,55,2345,1024,0.25,0.67
MALLAT,790.94,8.395,100,85.5011,55,2345,1024,0.25,0.67
MALLAT,561.23,4.529,100,87.6333,55,2345,1024,0.25,0.67
MALLAT,559.62,7.012,100,88.0597,55,2345,1024,0.25,0.67
MALLAT,562.31,4.617,100,89.7655,55,2345,1024,0.25,0.67
MALLAT,804.53,8.789,100,87.42,55,2345,1024,0.25,0.67
MALLAT,774.81,7.794,100,88.6567,55,2345,1024,0.25,0.67
MALLAT,785.1,8.53,100,87.8891,55,2345,1024,0.25,0.67
MALLAT,447.49,4.976,100,88.6141,55,2345,1024,0.25,0.67
MALLAT,767.39,11.054,100,88.6141,55,2345,1024,0.25,0.67
MALLAT,439.82,4.044,100,85.7996,55,2345,1024,0.25,0.67
MALLAT,760.19,6.142,100,86.4392,55,2345,1024,0.25,0.67
MALLAT,774.91,8.297,100,87.8038,55,2345,1024,0.25,0.67
MALLAT,559.51,8.357,100,89.467,55,2345,1024,0.25,0.67
MALLAT,818.14,12.806,100,85.1599,55,2345,1024,0.25,0.67
MALLAT,790.3,10.187,100,85.8849,55,2345,1024,0.25,0.67
MALLAT,795.19,7.626,100,89.7655,55,2345,1024,0.25,0.67
MALLAT,799.03,6.692,100,86.9083,55,2345,1024,0.25,0.67
MALLAT,553.92,3.075,100,88.145,55,2345,1024,0.25,0.67
MALLAT,588.3,5.52,100,84.1791,55,2345,1024,0.25,0.67
MALLAT,576.16,5.783,100,87.8465,55,2345,1024,0.25,0.67
MALLAT,568.55,6.512,100,87.8891,55,2345,1024,0.25,0.67
MALLAT,774.74,8.286,100,84.9041,55,2345,1024,0.25,0.67
MALLAT,443.57,3.908,100,87.548,55,2345,1024,0.25,0.67
MALLAT,740.27,8.147,100,86.9936,55,2345,1024,0.25,0.67
MALLAT,448.35,4.092,100,82.7292,55,2345,1024,0.25,0.67
MALLAT,782.37,10.84,100,87.9318,55,2345,1024,0.25,0.67
MALLAT,799.84,7.791,100,84.9893,55,2345,1024,0.25,0.67
MALLAT,444.9,3.809,100,87.9318,55,2345,1024,0.25,0.67
MALLAT,805.27,8.291,100,88.0597,55,2345,1024,0.25,0.67
MALLAT,581.45,5.456,100,87.7612,55,2345,1024,0.25,0.67
MALLAT,806.45,9.34,100,90.8316,55,2345,1024,0.25,0.67
MALLAT,814.32,9.239,100,87.2495,55,2345,1024,0.25,0.67
MALLAT,732.38,9.922,100,86.6525,55,2345,1024,0.25,0.67
MALLAT,785.16,9.681,100,86.5672,55,2345,1024,0.25,0.67
MALLAT,791.07,5.332,100,83.7527,55,2345,1024,0.25,0.67
