Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Beef,173.92,0.1180,100.0000,73.3333,30,30,470,0.025000,0.200000,10
DistalPhalanxOutlineAgeGroup,1032.77,0.3780,100.0000,81.2500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,937.33,0.3660,100.0000,81.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,959.96,0.3560,100.0000,82.5000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,929.56,0.3750,100.0000,79.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,913.96,0.3610,100.0000,81.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,937.93,0.3810,100.0000,81.5000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,998.67,0.3690,100.0000,80.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,936.52,0.3560,100.0000,81.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,940.95,0.3640,100.0000,79.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,935.90,0.3730,100.0000,82.0000,139,400,80,0.700000,1.000000,10
MALLAT,972.16,4.5210,100.0000,92.2814,55,2345,1024,0.800000,1.000000,10
MALLAT,788.41,4.3580,100.0000,92.9211,55,2345,1024,0.800000,1.000000,10
MALLAT,769.08,4.5720,100.0000,93.3475,55,2345,1024,0.800000,1.000000,10
MALLAT,783.03,4.2330,100.0000,93.2196,55,2345,1024,0.800000,1.000000,10
MALLAT,942.37,4.5160,100.0000,92.3667,55,2345,1024,0.800000,1.000000,10
MALLAT,752.28,4.4520,100.0000,91.4712,55,2345,1024,0.800000,1.000000,10
MALLAT,770.76,4.0310,100.0000,94.4989,55,2345,1024,0.800000,1.000000,10
MALLAT,763.22,4.6250,100.0000,94.0299,55,2345,1024,0.800000,1.000000,10
MALLAT,828.28,4.4600,100.0000,93.9872,55,2345,1024,0.800000,1.000000,10
MALLAT,823.96,4.3930,100.0000,93.5608,55,2345,1024,0.800000,1.000000,10
InsectWingbeatSound,242.54,3.1300,100.0000,57.9798,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,307.21,3.2400,100.0000,58.3838,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,262.18,3.2220,100.0000,58.6869,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,198.10,3.0080,100.0000,58.8889,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,188.63,3.1100,100.0000,59.0909,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,357.79,3.3530,100.0000,58.0808,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,303.82,2.9820,100.0000,57.9293,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,220.34,3.0600,100.0000,57.4242,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,327.79,3.0750,100.0000,57.6263,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,296.21,3.1950,100.0000,59.2424,220,1980,256,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1086.89,0.2610,100.0000,72.0000,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1213.80,0.2670,100.0000,73.0000,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1177.93,0.2910,100.0000,73.3333,291,600,80,0.900000,1.000000,10
DistalPhalanxTW,2712.29,0.2240,100.0000,75.5000,139,400,80,0.600000,1.000000,10
MiddlePhalanxOutlineCorrect,1280.55,0.2720,100.0000,73.6667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1171.66,0.2960,100.0000,73.5000,291,600,80,0.900000,1.000000,10
DistalPhalanxTW,2767.25,0.2180,100.0000,72.5000,139,400,80,0.600000,1.000000,10
MiddlePhalanxOutlineCorrect,1267.15,0.1490,100.0000,71.6667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1151.13,0.1440,100.0000,73.8333,291,600,80,0.900000,1.000000,10
DistalPhalanxTW,2718.66,0.2270,100.0000,71.2500,139,400,80,0.600000,1.000000,10
MiddlePhalanxOutlineCorrect,1236.41,0.1260,100.0000,72.1667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,1149.47,0.2750,100.0000,73.5000,291,600,80,0.900000,1.000000,10
DistalPhalanxTW,2739.14,0.2120,100.0000,71.2500,139,400,80,0.600000,1.000000,10
MiddlePhalanxOutlineCorrect,1209.32,0.2650,100.0000,70.6667,291,600,80,0.900000,1.000000,10
Lighting7,1659.99,0.5350,100.0000,69.8630,70,73,319,0.600000,1.000000,10
Lighting7,1841.41,0.5740,100.0000,65.7534,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2673.56,0.2240,100.0000,70.5000,139,400,80,0.600000,1.000000,10
Lighting7,1706.69,0.5440,100.0000,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2734.29,0.2270,100.0000,75.5000,139,400,80,0.600000,1.000000,10
Lighting7,1815.70,0.5530,100.0000,67.1233,70,73,319,0.600000,1.000000,10
Lighting7,1694.53,0.5590,100.0000,68.4932,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2719.61,0.2160,100.0000,73.5000,139,400,80,0.600000,1.000000,10
FaceAll,24388.17,3.2130,100.0000,73.6686,560,1690,131,0.200000,0.500000,10
Lighting7,1802.36,0.5560,100.0000,68.4932,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2713.93,0.2200,100.0000,73.5000,139,400,80,0.600000,1.000000,10
Lighting7,1741.23,0.5480,100.0000,69.8630,70,73,319,0.600000,1.000000,10
Lighting7,1798.52,0.5420,100.0000,68.4932,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2643.80,0.2190,100.0000,74.0000,139,400,80,0.600000,1.000000,10
Lighting7,1887.25,0.5410,100.0000,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,2770.39,0.2220,100.0000,73.2500,139,400,80,0.600000,1.000000,10
Lighting7,1810.77,0.5510,100.0000,68.4932,70,73,319,0.600000,1.000000,10
MiddlePhalanxTW,185.45,0.1890,100.0000,58.6466,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,183.84,0.1860,100.0000,57.8947,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,182.46,0.1740,100.0000,62.1554,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,202.88,0.0840,100.0000,59.1479,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,147.41,0.1640,100.0000,58.6466,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,182.38,0.1610,100.0000,60.1504,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,173.13,0.1580,100.0000,58.1454,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,175.44,0.1860,100.0000,58.8972,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,175.66,0.1840,100.0000,59.8997,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,195.82,0.1820,100.0000,59.1479,154,399,80,0.900000,1.000000,10
FaceAll,31215.86,3.1790,100.0000,73.0178,560,1690,131,0.200000,0.500000,10
Lighting2,600.18,0.3920,100.0000,77.0492,60,61,637,0.900000,1.000000,10
Lighting2,585.77,0.4180,100.0000,75.4098,60,61,637,0.900000,1.000000,10
Lighting2,602.27,0.4120,100.0000,75.4098,60,61,637,0.900000,1.000000,10
Lighting2,603.99,0.4240,100.0000,78.6885,60,61,637,0.900000,1.000000,10
Lighting2,586.66,0.3860,100.0000,77.0492,60,61,637,0.900000,1.000000,10
Lighting2,610.97,0.3980,100.0000,73.7705,60,61,637,0.900000,1.000000,10
Lighting2,613.94,0.4380,100.0000,75.4098,60,61,637,0.900000,1.000000,10
Lighting2,602.33,0.3990,100.0000,73.7705,60,61,637,0.900000,1.000000,10
Lighting2,582.69,0.3670,100.0000,73.7705,60,61,637,0.900000,1.000000,10
Lighting2,616.72,0.4460,100.0000,75.4098,60,61,637,0.900000,1.000000,10
FaceAll,26597.02,4.1040,100.0000,73.0769,560,1690,131,0.200000,0.500000,10
MiddlePhalanxOutlineAgeGroup,1778.25,0.1880,100.0000,74.5000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1472.98,0.3240,100.0000,75.0000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1580.48,0.1840,100.0000,75.0000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1583.77,0.1890,100.0000,74.5000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1400.11,0.3260,100.0000,74.5000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1470.54,0.2010,100.0000,73.0000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1300.38,0.3410,100.0000,74.7500,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1635.33,0.3500,100.0000,74.0000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1486.75,0.3190,100.0000,76.5000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,1588.90,0.1960,100.0000,75.0000,154,400,80,0.700000,1.000000,10
ToeSegmentation2,23.01,0.2470,100.0000,78.4615,36,130,343,0.025000,0.400000,10
ToeSegmentation2,26.75,0.2540,100.0000,84.6154,36,130,343,0.025000,0.400000,10
ToeSegmentation2,28.50,0.2440,100.0000,94.6154,36,130,343,0.025000,0.400000,10
ToeSegmentation2,25.49,0.2430,100.0000,77.6923,36,130,343,0.025000,0.400000,10
ToeSegmentation2,25.43,0.2520,100.0000,80.7692,36,130,343,0.025000,0.400000,10
ToeSegmentation2,26.29,0.2510,100.0000,81.5385,36,130,343,0.025000,0.400000,10
ToeSegmentation2,23.74,0.2680,100.0000,83.8462,36,130,343,0.025000,0.400000,10
ToeSegmentation2,30.33,0.2480,100.0000,89.2308,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.87,0.2420,100.0000,83.8462,36,130,343,0.025000,0.400000,10
ToeSegmentation2,35.60,0.2510,100.0000,90.0000,36,130,343,0.025000,0.400000,10
Wine,650.72,0.0390,100.0000,59.2593,57,54,234,0.025000,0.400000,10
Wine,675.35,0.0360,100.0000,64.8148,57,54,234,0.025000,0.400000,10
Wine,676.65,0.0350,100.0000,70.3704,57,54,234,0.025000,0.400000,10
Wine,654.46,0.0410,100.0000,68.5185,57,54,234,0.025000,0.400000,10
Wine,643.44,0.0360,100.0000,68.5185,57,54,234,0.025000,0.400000,10
Wine,661.76,0.0400,100.0000,74.0741,57,54,234,0.025000,0.400000,10
Wine,640.50,0.0370,100.0000,72.2222,57,54,234,0.025000,0.400000,10
Wine,669.66,0.0360,100.0000,61.1111,57,54,234,0.025000,0.400000,10
Wine,663.43,0.0390,100.0000,61.1111,57,54,234,0.025000,0.400000,10
Wine,665.01,0.0350,100.0000,66.6667,57,54,234,0.025000,0.400000,10
50words,23986.50,1.7440,100.0000,67.2527,450,455,270,0.700000,1.000000,10
50words,26555.25,1.7840,100.0000,65.2747,450,455,270,0.700000,1.000000,10
50words,19087.12,1.6750,100.0000,67.2527,450,455,270,0.700000,1.000000,10
50words,19629.30,1.7310,100.0000,65.4945,450,455,270,0.700000,1.000000,10
50words,18727.58,1.7780,100.0000,67.9121,450,455,270,0.700000,1.000000,10
50words,16759.31,1.6300,100.0000,67.0330,450,455,270,0.700000,1.000000,10
FISH,18534.46,1.1610,100.0000,90.2857,175,175,463,0.025000,0.200000,10
FISH,16149.14,1.1670,100.0000,89.7143,175,175,463,0.025000,0.200000,10
FISH,22374.81,1.1490,100.0000,89.7143,175,175,463,0.025000,0.200000,10
