Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
SwedishLeaf,1656.32,0.4520,99.0000,79.8400,500,625,128,0.800000,1.000000,10
DistalPhalanxOutlineAgeGroup,806.57,0.2680,99.2806,84.2500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,820.06,0.2250,100.0000,83.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,759.41,0.2930,97.8417,81.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,816.68,0.2290,97.8417,82.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,784.22,0.2590,97.8417,82.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,759.15,0.2990,98.5612,82.5000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,824.59,0.2550,98.5612,82.2500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,786.94,0.2760,97.8417,83.0000,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,753.95,0.2320,98.5612,83.7500,139,400,80,0.700000,1.000000,10
DistalPhalanxOutlineAgeGroup,768.68,0.2490,96.4029,81.0000,139,400,80,0.700000,1.000000,10
MALLAT,424.79,3.3220,98.1818,94.2431,55,2345,1024,0.800000,1.000000,10
MALLAT,469.88,4.0300,100.0000,94.0299,55,2345,1024,0.800000,1.000000,10
MALLAT,669.81,5.4440,100.0000,94.8827,55,2345,1024,0.800000,1.000000,10
MALLAT,494.25,4.2860,98.1818,86.5245,55,2345,1024,0.800000,1.000000,10
MALLAT,746.79,4.2870,100.0000,94.4563,55,2345,1024,0.800000,1.000000,10
MALLAT,447.46,5.2520,98.1818,93.1343,55,2345,1024,0.800000,1.000000,10
MALLAT,462.58,4.2240,100.0000,92.0256,55,2345,1024,0.800000,1.000000,10
MALLAT,512.46,4.1010,100.0000,90.9595,55,2345,1024,0.800000,1.000000,10
MALLAT,508.58,3.6510,100.0000,93.5181,55,2345,1024,0.800000,1.000000,10
MALLAT,588.17,4.1840,100.0000,93.0917,55,2345,1024,0.800000,1.000000,10
InsectWingbeatSound,208.29,2.4150,98.1818,58.5354,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,173.13,2.5060,97.2727,57.2222,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,189.40,2.4820,97.7273,58.9899,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,212.82,2.6530,99.5455,59.2424,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,183.35,2.5130,98.1818,57.8788,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,246.04,2.4310,98.1818,56.6162,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,185.68,2.5040,97.2727,60.4040,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,247.23,2.5130,97.7273,58.2828,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,232.27,2.7960,98.6364,57.6768,220,1980,256,0.900000,1.000000,10
InsectWingbeatSound,272.52,2.5240,97.7273,59.1919,220,1980,256,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,664.62,0.1100,96.5636,71.0000,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,702.52,0.1430,97.5945,74.1667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,725.17,0.1300,97.9381,71.8333,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,697.43,0.1390,97.9381,73.6667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,697.34,0.1430,95.8763,74.5000,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,663.25,0.1160,98.6254,75.6667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,740.31,0.1460,97.2509,72.1667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,675.77,0.1120,97.5945,76.1667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,700.86,0.1310,98.6254,73.6667,291,600,80,0.900000,1.000000,10
MiddlePhalanxOutlineCorrect,653.38,0.1270,97.9381,76.0000,291,600,80,0.900000,1.000000,10
DistalPhalanxTW,951.47,0.1680,96.4029,78.0000,139,400,80,0.600000,1.000000,10
Lighting7,823.55,0.3460,94.2857,64.3836,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,798.97,0.1660,98.5612,76.5000,139,400,80,0.600000,1.000000,10
Lighting7,1048.95,0.3870,100.0000,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,892.76,0.1780,99.2806,72.0000,139,400,80,0.600000,1.000000,10
Lighting7,874.34,0.3530,98.5714,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,749.34,0.1620,98.5612,76.2500,139,400,80,0.600000,1.000000,10
Lighting7,805.41,0.3700,98.5714,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,792.41,0.2950,99.2806,74.7500,139,400,80,0.600000,1.000000,10
Lighting7,939.97,0.4130,100.0000,63.0137,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,1119.92,0.1620,100.0000,73.7500,139,400,80,0.600000,1.000000,10
Lighting7,660.66,0.3480,98.5714,67.1233,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,577.54,0.1650,98.5612,77.0000,139,400,80,0.600000,1.000000,10
Lighting7,944.76,0.4060,98.5714,65.7534,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,1023.93,0.1570,98.5612,74.0000,139,400,80,0.600000,1.000000,10
Lighting7,969.99,0.3480,98.5714,64.3836,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,881.19,0.1570,98.5612,75.5000,139,400,80,0.600000,1.000000,10
Lighting7,959.20,0.3550,100.0000,69.8630,70,73,319,0.600000,1.000000,10
DistalPhalanxTW,897.41,0.1560,97.8417,77.0000,139,400,80,0.600000,1.000000,10
Lighting7,714.79,0.3660,98.5714,69.8630,70,73,319,0.600000,1.000000,10
MiddlePhalanxTW,165.39,0.0970,98.7013,60.6516,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,161.73,0.1480,96.1039,61.6541,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,103.03,0.1440,96.7532,60.6516,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,86.24,0.1010,98.7013,62.6566,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,134.17,0.1100,97.4026,59.6491,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,105.33,0.1330,97.4026,60.6516,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,121.49,0.1590,96.7532,61.9048,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,105.06,0.1430,98.7013,62.4060,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,105.62,0.0960,98.7013,60.4010,154,399,80,0.900000,1.000000,10
MiddlePhalanxTW,121.54,0.0930,99.3506,59.3985,154,399,80,0.900000,1.000000,10
Lighting2,371.82,0.2790,98.3333,77.0492,60,61,637,0.900000,1.000000,10
Lighting2,356.33,0.2850,100.0000,78.6885,60,61,637,0.900000,1.000000,10
Lighting2,344.16,0.3070,100.0000,77.0492,60,61,637,0.900000,1.000000,10
Lighting2,334.99,0.3340,95.0000,73.7705,60,61,637,0.900000,1.000000,10
Lighting2,403.31,0.3470,98.3333,78.6885,60,61,637,0.900000,1.000000,10
Lighting2,352.97,0.3190,98.3333,78.6885,60,61,637,0.900000,1.000000,10
Lighting2,357.42,0.2540,98.3333,75.4098,60,61,637,0.900000,1.000000,10
Lighting2,379.46,0.3280,100.0000,75.4098,60,61,637,0.900000,1.000000,10
Lighting2,397.04,0.3690,98.3333,77.0492,60,61,637,0.900000,1.000000,10
Lighting2,369.09,0.3500,98.3333,68.8525,60,61,637,0.900000,1.000000,10
MiddlePhalanxOutlineAgeGroup,870.80,0.1520,96.1039,77.5000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,774.94,0.1670,96.7532,76.0000,154,400,80,0.700000,1.000000,10
MiddlePhalanxOutlineAgeGroup,816.63,0.1510,96.7532,76.2500,154,400,80,0.700000,1.000000,10
FaceAll,14244.69,2.8900,99.8214,70.9467,560,1690,131,0.200000,0.500000,10
FaceAll,11969.11,2.9050,100.0000,72.9586,560,1690,131,0.200000,0.500000,10
FaceAll,17193.64,2.8800,100.0000,72.6036,560,1690,131,0.200000,0.500000,10
ToeSegmentation2,21.13,0.2600,100.0000,74.6154,36,130,343,0.025000,0.400000,10
ToeSegmentation2,20.36,0.2470,100.0000,81.5385,36,130,343,0.025000,0.400000,10
ToeSegmentation2,21.93,0.2540,100.0000,78.4615,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.60,0.2610,100.0000,79.2308,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.34,0.2660,100.0000,82.3077,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.15,0.2610,100.0000,80.7692,36,130,343,0.025000,0.400000,10
ToeSegmentation2,20.29,0.2700,100.0000,85.3846,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.16,0.2650,100.0000,90.7692,36,130,343,0.025000,0.400000,10
ToeSegmentation2,21.59,0.2490,100.0000,85.3846,36,130,343,0.025000,0.400000,10
ToeSegmentation2,22.34,0.2690,100.0000,83.0769,36,130,343,0.025000,0.400000,10
Wine,311.47,0.0320,100.0000,72.2222,57,54,234,0.025000,0.400000,10
Wine,281.05,0.0300,100.0000,66.6667,57,54,234,0.025000,0.400000,10
Wine,288.80,0.0430,100.0000,72.2222,57,54,234,0.025000,0.400000,10
Wine,304.96,0.0470,100.0000,66.6667,57,54,234,0.025000,0.400000,10
Wine,289.09,0.0400,100.0000,77.7778,57,54,234,0.025000,0.400000,10
Wine,305.62,0.0290,100.0000,62.9630,57,54,234,0.025000,0.400000,10
Wine,315.80,0.0300,100.0000,72.2222,57,54,234,0.025000,0.400000,10
Wine,299.01,0.0400,100.0000,66.6667,57,54,234,0.025000,0.400000,10
Wine,278.72,0.0390,100.0000,72.2222,57,54,234,0.025000,0.400000,10
Wine,291.76,0.0310,100.0000,79.6296,57,54,234,0.025000,0.400000,10
50words,10185.83,1.2820,99.3333,62.8571,450,455,270,0.700000,1.000000,10
50words,7125.29,1.2360,99.5556,60.4396,450,455,270,0.700000,1.000000,10
50words,6511.48,1.2290,99.5556,61.9780,450,455,270,0.700000,1.000000,10
50words,9114.93,1.1320,99.1111,62.6374,450,455,270,0.700000,1.000000,10
50words,13570.82,1.2980,99.7778,63.0769,450,455,270,0.700000,1.000000,10
FISH,10622.64,1.1530,99.4286,93.7143,175,175,463,0.025000,0.200000,10
FISH,12599.94,1.1190,100.0000,94.8571,175,175,463,0.025000,0.200000,10
FISH,8445.24,1.1410,100.0000,92.0000,175,175,463,0.025000,0.200000,10
